,Participant_ID,Trial,TargetPos,StimulusPos,Head_Position,Head_Rotation,Real2VirtHandDiff,ProprioceptiveVal,Target2StimDiff,Response,Answer,pRealHandAhead,JND,Bias,Experiment,RealHandPos,StartZone
1018,vis_c7762172f9,1,0.132,0.032,-0.18,353.811,0.212,-0.1,0.1, 2nd,2.0,0.6425670976096947,-16.518217072595203,35.734097242024795,Vis,,
1019,vis_c7762172f9,1,0.532,0.482,-0.185,359.526,0.667,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,-13.649570118594477,11.59925647317338,Vis,,
1020,vis_c7762172f9,1,0.132,0.182,-0.188,356.789,0.37,0.05,0.04999999999999999, 1st,1.0,1.0,-16.518217072595203,35.734097242024795,Vis,,
1021,vis_c7762172f9,2,0.532,0.632,-0.189,359.17,0.821,0.1,0.09999999999999998, 1st,1.0,1.0,-13.649570118594477,11.59925647317338,Vis,,
1022,vis_9aa60c9e83,0,0.132,0.157,-0.126,358.345,0.28300000000000003,0.025,0.024999999999999994, 2nd,0.0,0.0,41.60623323557033,-16.18659150175186,Vis,,
1023,vis_9aa60c9e83,1,0.132,0.157,-0.13,0.66,0.28700000000000003,0.025,0.024999999999999994, 2nd,0.0,0.0,41.60623323557033,-16.18659150175186,Vis,,
1024,vis_9aa60c9e83,2,0.532,0.482,-0.115,7.156,0.597,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,3.093979628143652,9.280769951380782,Vis,,
1025,vis_9aa60c9e83,3,0.332,0.382,-0.088,357.375,0.47,0.05,0.04999999999999999, 1st,1.0,1.0,5.302251796433383,16.03264610758547,Vis,,
1026,vis_9aa60c9e83,4,0.532,0.557,-0.099,357.813,0.656,0.025,0.025000000000000022, 1st,1.0,1.0,3.093979628143652,9.280769951380782,Vis,,
1027,vis_9aa60c9e83,5,0.332,0.432,-0.092,357.498,0.524,0.1,0.09999999999999998, 1st,1.0,1.0,5.302251796433383,16.03264610758547,Vis,,
1028,vis_9aa60c9e83,6,0.532,0.532,-0.124,357.893,0.656,0.0,0.0, 2nd,0.0,0.0,3.093979628143652,9.280769951380782,Vis,,
1029,vis_9aa60c9e83,7,0.132,0.232,-0.088,353.108,0.32,0.1,0.1, 1st,1.0,1.0,41.60623323557033,-16.18659150175186,Vis,,
1030,vis_9aa60c9e83,8,0.132,0.107,-0.082,351.5,0.189,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,41.60623323557033,-16.18659150175186,Vis,,
1031,vis_9aa60c9e83,9,0.332,0.307,-0.109,0.192,0.416,-0.025,0.025000000000000022, 1st,2.0,0.6425670976096947,5.302251796433383,16.03264610758547,Vis,,
1032,vis_9aa60c9e83,1,0.532,0.507,-0.112,358.63,0.619,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,3.093979628143652,9.280769951380782,Vis,,
1033,vis_9aa60c9e83,1,0.532,0.632,-0.037,16.765,0.669,0.1,0.09999999999999998, 1st,1.0,1.0,3.093979628143652,9.280769951380782,Vis,,
1034,vis_9aa60c9e83,1,0.332,0.282,-0.087,354.252,0.369,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,5.302251796433383,16.03264610758547,Vis,,
1035,vis_9aa60c9e83,1,0.132,0.082,-0.072,359.016,0.154,-0.05,0.05, 2nd,2.0,0.6425670976096947,41.60623323557033,-16.18659150175186,Vis,,
1036,vis_9aa60c9e83,1,0.532,0.432,-0.075,5.3,0.507,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,3.093979628143652,9.280769951380782,Vis,,
1037,vis_9aa60c9e83,1,0.532,0.582,-0.091,358.982,0.6729999999999999,0.05,0.04999999999999993, 1st,1.0,1.0,3.093979628143652,9.280769951380782,Vis,,
1038,vis_9aa60c9e83,1,0.132,0.032,-0.096,355.552,0.128,-0.1,0.1, 2nd,2.0,0.6425670976096947,41.60623323557033,-16.18659150175186,Vis,,
1039,vis_9aa60c9e83,1,0.132,0.132,-0.101,354.463,0.233,0.0,0.0, 1st,0.0,0.0,41.60623323557033,-16.18659150175186,Vis,,
1040,vis_9aa60c9e83,1,0.132,0.182,-0.112,356.04,0.294,0.05,0.04999999999999999, 1st,1.0,1.0,41.60623323557033,-16.18659150175186,Vis,,
1041,vis_9aa60c9e83,1,0.332,0.332,-0.121,2.217,0.453,0.0,0.0, 2nd,0.0,0.0,5.302251796433383,16.03264610758547,Vis,,
1042,vis_9aa60c9e83,2,0.332,0.232,-0.1,352.818,0.332,-0.1,0.1, 2nd,2.0,0.6425670976096947,5.302251796433383,16.03264610758547,Vis,,
1043,vis_98c58e6e76,0,0.132,0.032,-0.238,357.997,0.27,-0.1,0.1, 1st,2.0,0.6425670976096947,-10.725358753395287,-4.377428581299217,Vis,,
1044,vis_98c58e6e76,1,0.132,0.032,-0.265,0.45,0.29700000000000004,-0.05,0.1, 1st,2.0,0.6425670976096947,-10.725358753395287,-4.377428581299217,Vis,,
1045,vis_98c58e6e76,2,0.332,0.332,-0.183,3.852,0.515,0.0,0.0, 1st,0.0,0.0,-4.130183878222572,-0.8720776354326538,Vis,,
1046,vis_98c58e6e76,3,0.332,0.332,-0.19,358.469,0.522,0.1,0.0, 1st,2.0,0.6425670976096947,-4.130183878222572,-0.8720776354326538,Vis,,
1047,vis_98c58e6e76,4,0.532,0.532,-0.088,9.373,0.62,0.0,0.0, 1st,0.0,0.0,9.686706301308028,2.2053720019220515,Vis,,
1048,vis_98c58e6e76,5,0.532,0.532,-0.06,4.475,0.5920000000000001,0.025,0.0, 1st,2.0,0.6425670976096947,9.686706301308028,2.2053720019220515,Vis,,
1049,vis_98c58e6e76,6,0.132,0.157,-0.122,0.423,0.279,0.025,0.024999999999999994, 1st,1.0,1.0,-10.725358753395287,-4.377428581299217,Vis,,
1050,vis_98c58e6e76,7,0.532,0.432,-0.181,0.68,0.613,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,9.686706301308028,2.2053720019220515,Vis,,
1051,vis_98c58e6e76,8,0.332,0.307,-0.058,356.933,0.365,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-4.130183878222572,-0.8720776354326538,Vis,,
1052,vis_98c58e6e76,9,0.532,0.632,-0.302,5.391,0.9339999999999999,0.1,0.09999999999999998, 1st,1.0,1.0,9.686706301308028,2.2053720019220515,Vis,,
1053,vis_98c58e6e76,1,0.132,0.182,-0.074,351.103,0.256,0.05,0.04999999999999999, 1st,1.0,1.0,-10.725358753395287,-4.377428581299217,Vis,,
1054,vis_98c58e6e76,1,0.532,0.507,-0.201,6.909,0.708,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,9.686706301308028,2.2053720019220515,Vis,,
1055,vis_98c58e6e76,1,0.132,0.107,-0.198,7.206,0.305,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,-10.725358753395287,-4.377428581299217,Vis,,
1056,vis_98c58e6e76,1,0.532,0.582,-0.221,1.385,0.8029999999999999,0.05,0.04999999999999993, 1st,1.0,1.0,9.686706301308028,2.2053720019220515,Vis,,
1057,vis_98c58e6e76,1,0.332,0.432,-0.254,5.867,0.6859999999999999,0.1,0.09999999999999998, 1st,1.0,0.6425670976096947,-4.130183878222572,-0.8720776354326538,Vis,,
1058,vis_98c58e6e76,1,0.132,0.082,-0.249,2.811,0.331,-0.05,0.05, 2nd,2.0,0.6425670976096947,-10.725358753395287,-4.377428581299217,Vis,,
1059,vis_98c58e6e76,1,0.332,0.232,-0.241,1.755,0.473,-0.1,0.1, 2nd,2.0,0.6425670976096947,-4.130183878222572,-0.8720776354326538,Vis,,
1060,vis_98c58e6e76,1,0.532,0.482,-0.258,3.193,0.74,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,9.686706301308028,2.2053720019220515,Vis,,
1061,vis_98c58e6e76,1,0.532,0.557,-0.238,7.659,0.795,0.025,0.025000000000000022, 1st,1.0,0.6425670976096947,9.686706301308028,2.2053720019220515,Vis,,
1062,vis_98c58e6e76,1,0.332,0.382,-0.204,8.239,0.586,0.05,0.04999999999999999, 1st,1.0,1.0,-4.130183878222572,-0.8720776354326538,Vis,,
1063,vis_98c58e6e76,2,0.132,0.132,-0.248,5.815,0.38,0.0,0.0, 2nd,0.0,0.0,-10.725358753395287,-4.377428581299217,Vis,,
1064,vis_95eb944ff5,0,0.532,0.507,-0.284,2.329,0.7909999999999999,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-4.953904755073626,-7.9597992059739,Vis,,
1065,vis_95eb944ff5,1,0.132,0.132,-0.274,359.558,0.406,0.0,0.0, 2nd,0.0,0.0,69.18260374195987,23.70026681920889,Vis,,
1066,vis_95eb944ff5,2,0.332,0.332,-0.278,0.711,0.6100000000000001,0.0,0.0, 2nd,0.0,0.0,-17.269373731250155,30.552535865075768,Vis,,
1067,vis_95eb944ff5,3,0.532,0.532,-0.279,359.73,0.811,0.0,0.0, 1st,0.0,0.0,-4.953904755073626,-7.9597992059739,Vis,,
1068,vis_95eb944ff5,4,0.332,0.232,-0.282,0.107,0.514,-0.1,0.1, 2nd,2.0,0.6425670976096947,-17.269373731250155,30.552535865075768,Vis,,
1069,vis_95eb944ff5,5,0.132,0.107,-0.3,358.869,0.407,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,69.18260374195987,23.70026681920889,Vis,,
1070,vis_95eb944ff5,6,0.532,0.557,-0.316,358.777,0.873,0.025,0.025000000000000022, 1st,1.0,1.0,-4.953904755073626,-7.9597992059739,Vis,,
1071,vis_95eb944ff5,7,0.132,0.032,-0.315,357.805,0.347,-0.1,0.1, 2nd,2.0,0.6425670976096947,69.18260374195987,23.70026681920889,Vis,,
1072,vis_95eb944ff5,8,0.132,0.157,-0.322,359.786,0.479,0.025,0.024999999999999994, 1st,1.0,1.0,69.18260374195987,23.70026681920889,Vis,,
1073,vis_95eb944ff5,9,0.132,0.082,-0.315,359.376,0.397,-0.05,0.05, 2nd,2.0,0.6425670976096947,69.18260374195987,23.70026681920889,Vis,,
1074,vis_95eb944ff5,1,0.532,0.632,-0.319,1.137,0.9510000000000001,0.1,0.09999999999999998, 1st,1.0,1.0,-4.953904755073626,-7.9597992059739,Vis,,
1075,vis_95eb944ff5,1,0.532,0.482,-0.313,359.867,0.7949999999999999,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,-4.953904755073626,-7.9597992059739,Vis,,
1076,vis_95eb944ff5,1,0.332,0.307,-0.309,0.564,0.616,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-17.269373731250155,30.552535865075768,Vis,,
1077,vis_95eb944ff5,1,0.332,0.432,-0.327,359.782,0.759,0.1,0.09999999999999998, 1st,1.0,1.0,-17.269373731250155,30.552535865075768,Vis,,
1078,vis_95eb944ff5,1,0.332,0.357,-0.318,359.697,0.675,0.025,0.024999999999999967, 1st,1.0,1.0,-17.269373731250155,30.552535865075768,Vis,,
1079,vis_95eb944ff5,1,0.532,0.432,-0.315,358.502,0.747,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,-4.953904755073626,-7.9597992059739,Vis,,
1080,vis_95eb944ff5,1,0.132,0.232,-0.316,355.791,0.548,0.1,0.1, 1st,1.0,1.0,69.18260374195987,23.70026681920889,Vis,,
1081,vis_95eb944ff5,1,0.532,0.582,-0.322,359.952,0.9039999999999999,0.05,0.04999999999999993, 2nd,0.0,0.0,-4.953904755073626,-7.9597992059739,Vis,,
1082,vis_95eb944ff5,1,0.132,0.182,-0.313,354.035,0.495,0.05,0.04999999999999999, 1st,1.0,1.0,69.18260374195987,23.70026681920889,Vis,,
1083,vis_95eb944ff5,1,0.332,0.282,-0.314,359.23,0.596,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,-17.269373731250155,30.552535865075768,Vis,,
1084,vis_95eb944ff5,2,0.332,0.382,-0.314,358.537,0.696,0.05,0.04999999999999999, 1st,1.0,1.0,-17.269373731250155,30.552535865075768,Vis,,
1085,vis_648e37a711,1,0.332,0.432,-0.36,3.364,0.792,0.05,0.09999999999999998, 1st,1.0,1.0,-17.07893030419422,12.44206936906463,Vis,,
1086,vis_648e37a711,0,0.332,0.432,-0.044,352.942,0.476,0.1,0.09999999999999998, 1st,1.0,1.0,-17.07893030419422,12.44206936906463,Vis,,
1087,vis_648e37a711,2,0.132,0.132,-0.212,350.246,0.344,0.0,0.0, 1st,0.0,0.0,-21.306211471653704,5.911209894410253,Vis,,
1088,vis_648e37a711,3,0.532,0.432,-0.198,355.002,0.63,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,-8.890155192906903,-24.313390410940766,Vis,,
1089,vis_648e37a711,4,0.332,0.432,-0.24,355.785,0.6719999999999999,0.1,0.09999999999999998, 1st,1.0,1.0,-17.07893030419422,12.44206936906463,Vis,,
1090,vis_648e37a711,5,0.132,0.107,-0.154,347.457,0.261,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,-21.306211471653704,5.911209894410253,Vis,,
1091,vis_648e37a711,6,0.132,0.157,-0.189,343.427,0.346,0.025,0.024999999999999994, 1st,1.0,1.0,-21.306211471653704,5.911209894410253,Vis,,
1092,vis_b0cbb692df,0,0.532,0.632,-0.358,359.492,0.99,0.1,0.09999999999999998, 1st,1.0,1.0,4.263175958078952,-30.18128532907227,Vis,,
1093,vis_b0cbb692df,1,0.532,0.632,-0.331,357.429,0.9630000000000001,0.1,0.09999999999999998, 1st,1.0,1.0,4.263175958078952,-30.18128532907227,Vis,,
1094,vis_b0cbb692df,2,0.132,0.032,-0.299,357.093,0.33099999999999996,-0.1,0.1, 2nd,2.0,0.6425670976096947,2.428845930104834,-7.542613307251623,Vis,,
1095,vis_b0cbb692df,3,0.332,0.332,-0.311,357.041,0.643,0.0,0.0, 2nd,0.0,0.0,7.922025717295274,12.444586762890529,Vis,,
1096,vis_b0cbb692df,4,0.332,0.432,-0.311,356.932,0.743,0.1,0.09999999999999998, 1st,1.0,1.0,7.922025717295274,12.444586762890529,Vis,,
1097,vis_b0cbb692df,5,0.332,0.357,-0.135,355.123,0.492,0.025,0.024999999999999967, 2nd,0.0,0.0,7.922025717295274,12.444586762890529,Vis,,
1098,vis_b0cbb692df,6,0.532,0.432,-0.142,1.321,0.574,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,4.263175958078952,-30.18128532907227,Vis,,
1099,vis_b0cbb692df,7,0.332,0.232,-0.326,355.784,0.558,-0.1,0.1, 2nd,2.0,0.6425670976096947,7.922025717295274,12.444586762890529,Vis,,
1100,vis_b0cbb692df,8,0.532,0.532,-0.328,355.485,0.8600000000000001,0.0,0.0, 1st,0.0,0.0,4.263175958078952,-30.18128532907227,Vis,,
1101,vis_b0cbb692df,9,0.532,0.582,-0.276,356.451,0.858,0.05,0.04999999999999993, 1st,1.0,1.0,4.263175958078952,-30.18128532907227,Vis,,
1102,vis_b0cbb692df,1,0.132,0.107,-0.32,353.828,0.427,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,2.428845930104834,-7.542613307251623,Vis,,
1103,vis_b0cbb692df,1,0.132,0.082,-0.333,355.307,0.41500000000000004,-0.05,0.05, 2nd,2.0,0.6425670976096947,2.428845930104834,-7.542613307251623,Vis,,
1104,vis_b0cbb692df,1,0.332,0.282,-0.327,353.554,0.609,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,7.922025717295274,12.444586762890529,Vis,,
1105,vis_b0cbb692df,1,0.132,0.132,-0.311,352.338,0.443,0.0,0.0, 1st,0.0,0.0,2.428845930104834,-7.542613307251623,Vis,,
1106,vis_b0cbb692df,1,0.332,0.382,-0.119,353.632,0.501,0.05,0.04999999999999999, 1st,1.0,1.0,7.922025717295274,12.444586762890529,Vis,,
1107,vis_b0cbb692df,1,0.332,0.307,-0.294,357.121,0.601,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,7.922025717295274,12.444586762890529,Vis,,
1108,vis_b0cbb692df,1,0.532,0.482,-0.286,355.033,0.768,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,4.263175958078952,-30.18128532907227,Vis,,
1109,vis_b0cbb692df,1,0.532,0.507,-0.25,353.442,0.757,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,4.263175958078952,-30.18128532907227,Vis,,
1110,vis_b0cbb692df,1,0.132,0.182,-0.279,351.639,0.461,0.05,0.04999999999999999, 1st,1.0,1.0,2.428845930104834,-7.542613307251623,Vis,,
1111,vis_b0cbb692df,1,0.132,0.157,-0.28,348.769,0.43700000000000006,0.025,0.024999999999999994, 1st,1.0,1.0,2.428845930104834,-7.542613307251623,Vis,,
1112,vis_b0cbb692df,2,0.532,0.557,-0.334,358.959,0.891,0.025,0.025000000000000022, 1st,1.0,1.0,4.263175958078952,-30.18128532907227,Vis,,
1113,vis_8000b92ba2,0,0.332,0.357,-0.173,359.017,0.53,0.025,0.024999999999999967, 1st,1.0,1.0,-9.07863809150517,15.485347424488358,Vis,,
1114,vis_8000b92ba2,1,0.332,0.307,-0.177,359.112,0.484,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-9.07863809150517,15.485347424488358,Vis,,
1115,vis_8000b92ba2,2,0.532,0.557,-0.172,357.828,0.7290000000000001,0.025,0.025000000000000022, 1st,1.0,1.0,10.276754995944732,-35.85933853037753,Vis,,
1116,vis_8000b92ba2,3,0.532,0.482,-0.165,355.672,0.647,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,10.276754995944732,-35.85933853037753,Vis,,
1117,vis_8000b92ba2,4,0.332,0.432,-0.164,356.477,0.596,0.1,0.09999999999999998, 1st,1.0,1.0,-9.07863809150517,15.485347424488358,Vis,,
1118,vis_8000b92ba2,5,0.132,0.082,-0.161,355.245,0.243,-0.05,0.05, 2nd,2.0,0.6425670976096947,14.185658743513946,18.524377249935025,Vis,,
1119,vis_8000b92ba2,6,0.132,0.157,-0.16,355.571,0.317,0.025,0.024999999999999994, 1st,1.0,1.0,14.185658743513946,18.524377249935025,Vis,,
1120,vis_8000b92ba2,7,0.332,0.232,-0.158,352.52,0.39,-0.1,0.1, 2nd,2.0,0.6425670976096947,-9.07863809150517,15.485347424488358,Vis,,
1121,vis_8000b92ba2,8,0.132,0.232,-0.163,358.995,0.395,0.1,0.1, 1st,1.0,1.0,14.185658743513946,18.524377249935025,Vis,,
1122,vis_8000b92ba2,9,0.332,0.282,-0.178,356.839,0.45999999999999996,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,-9.07863809150517,15.485347424488358,Vis,,
1123,vis_8000b92ba2,1,0.132,0.132,-0.174,0.301,0.306,0.0,0.0, 2nd,0.0,0.0,14.185658743513946,18.524377249935025,Vis,,
1124,vis_8000b92ba2,1,0.132,0.107,-0.167,349.576,0.274,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,14.185658743513946,18.524377249935025,Vis,,
1125,vis_8000b92ba2,1,0.532,0.632,-0.176,359.585,0.808,0.1,0.09999999999999998, 1st,1.0,1.0,10.276754995944732,-35.85933853037753,Vis,,
1126,vis_8000b92ba2,1,0.332,0.382,-0.171,357.533,0.553,0.05,0.04999999999999999, 1st,1.0,1.0,-9.07863809150517,15.485347424488358,Vis,,
1127,vis_8000b92ba2,1,0.532,0.532,-0.177,4.589,0.7090000000000001,0.0,0.0, 1st,0.0,0.0,10.276754995944732,-35.85933853037753,Vis,,
1128,vis_8000b92ba2,1,0.532,0.582,-0.165,357.225,0.747,0.05,0.04999999999999993, 1st,1.0,1.0,10.276754995944732,-35.85933853037753,Vis,,
1129,vis_8000b92ba2,1,0.132,0.182,-0.157,354.033,0.33899999999999997,0.05,0.04999999999999999, 1st,1.0,1.0,14.185658743513946,18.524377249935025,Vis,,
1130,vis_8000b92ba2,1,0.132,0.032,-0.157,354.291,0.189,-0.1,0.1, 2nd,2.0,0.6425670976096947,14.185658743513946,18.524377249935025,Vis,,
1131,vis_8000b92ba2,1,0.332,0.332,-0.164,356.247,0.496,0.0,0.0, 1st,0.0,0.0,-9.07863809150517,15.485347424488358,Vis,,
1132,vis_8000b92ba2,1,0.532,0.432,-0.169,348.303,0.601,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,10.276754995944732,-35.85933853037753,Vis,,
1133,vis_8000b92ba2,2,0.532,0.507,-0.171,357.99,0.678,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,10.276754995944732,-35.85933853037753,Vis,,
1134,vis_21167a0dec,0,0.532,0.582,-0.158,351.67,0.74,0.05,0.04999999999999993, 1st,1.0,1.0,68.99958449883208,18.06803108490967,Vis,,
1135,vis_21167a0dec,1,0.532,0.582,-0.162,356.963,0.744,-0.1,0.04999999999999993, 1st,1.0,0.6425670976096947,68.99958449883208,18.06803108490967,Vis,,
1136,vis_21167a0dec,2,0.132,0.132,-0.178,356.334,0.31,0.0,0.0, 1st,0.0,0.0,42.802260891177276,27.887602915884468,Vis,,
1137,vis_21167a0dec,3,0.332,0.282,-0.194,352.464,0.476,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,-12.727936509313615,12.741833974240238,Vis,,
1138,vis_21167a0dec,4,0.132,0.157,-0.184,351.229,0.34099999999999997,0.025,0.024999999999999994, 2nd,0.0,0.0,42.802260891177276,27.887602915884468,Vis,,
1139,vis_21167a0dec,5,0.532,0.532,-0.174,355.859,0.706,0.0,0.0, 2nd,0.0,0.0,68.99958449883208,18.06803108490967,Vis,,
1140,vis_21167a0dec,6,0.532,0.632,-0.175,352.811,0.8069999999999999,0.1,0.09999999999999998, 1st,1.0,1.0,68.99958449883208,18.06803108490967,Vis,,
1141,vis_21167a0dec,7,0.332,0.307,-0.185,351.827,0.492,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-12.727936509313615,12.741833974240238,Vis,,
1142,vis_21167a0dec,8,0.132,0.182,-0.192,349.221,0.374,0.05,0.04999999999999999, 2nd,0.0,0.0,42.802260891177276,27.887602915884468,Vis,,
1143,vis_21167a0dec,9,0.532,0.507,-0.128,350.11,0.635,-0.025,0.025000000000000022, 1st,2.0,0.6425670976096947,68.99958449883208,18.06803108490967,Vis,,
1144,vis_21167a0dec,1,0.132,0.107,-0.154,353.034,0.261,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,42.802260891177276,27.887602915884468,Vis,,
1145,vis_21167a0dec,1,0.332,0.432,-0.131,352.16,0.563,0.1,0.09999999999999998, 1st,1.0,1.0,-12.727936509313615,12.741833974240238,Vis,,
1146,vis_21167a0dec,1,0.332,0.332,-0.124,347.593,0.456,0.0,0.0, 1st,0.0,0.0,-12.727936509313615,12.741833974240238,Vis,,
1147,vis_21167a0dec,1,0.132,0.232,-0.191,348.662,0.42300000000000004,0.1,0.1, 2nd,0.0,0.0,42.802260891177276,27.887602915884468,Vis,,
1148,vis_21167a0dec,1,0.532,0.557,-0.141,348.233,0.6980000000000001,0.025,0.025000000000000022, 1st,1.0,1.0,68.99958449883208,18.06803108490967,Vis,,
1149,vis_21167a0dec,1,0.532,0.482,-0.163,354.799,0.645,-0.05,0.050000000000000044, 1st,2.0,0.6425670976096947,68.99958449883208,18.06803108490967,Vis,,
1150,vis_21167a0dec,1,0.532,0.432,-0.158,350.24,0.59,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,68.99958449883208,18.06803108490967,Vis,,
1151,vis_21167a0dec,1,0.132,0.082,-0.211,353.484,0.293,-0.05,0.05, 2nd,2.0,0.6425670976096947,42.802260891177276,27.887602915884468,Vis,,
1152,vis_21167a0dec,1,0.332,0.382,-0.138,352.143,0.52,0.05,0.04999999999999999, 2nd,0.0,0.0,-12.727936509313615,12.741833974240238,Vis,,
1153,vis_21167a0dec,1,0.332,0.357,-0.158,349.707,0.515,0.025,0.024999999999999967, 1st,1.0,1.0,-12.727936509313615,12.741833974240238,Vis,,
1154,vis_21167a0dec,2,0.132,0.032,-0.215,352.865,0.247,-0.1,0.1, 2nd,2.0,0.6425670976096947,42.802260891177276,27.887602915884468,Vis,,
1155,vis_a293ce541e,0,0.132,0.157,-0.282,357.108,0.43899999999999995,0.025,0.024999999999999994, 1st,1.0,1.0,-53.68007144228123,6.643350290823159,Vis,,
1156,vis_a293ce541e,1,0.132,0.157,-0.293,359.112,0.44999999999999996,-0.05,0.024999999999999994, 1st,1.0,0.6425670976096947,-53.68007144228123,6.643350290823159,Vis,,
1157,vis_a293ce541e,2,0.332,0.432,-0.284,358.954,0.716,0.1,0.09999999999999998, 1st,1.0,1.0,-51.66303393876184,-3.285099538234895,Vis,,
1158,vis_a293ce541e,3,0.532,0.507,-0.276,359.483,0.783,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,7.892684554497656,-8.392270725196399,Vis,,
1159,vis_a293ce541e,4,0.532,0.482,-0.281,358.96,0.763,-0.05,0.050000000000000044, 2nd,2.0,0.6425670976096947,7.892684554497656,-8.392270725196399,Vis,,
1160,vis_a293ce541e,5,0.532,0.532,-0.283,357.876,0.815,0.0,0.0, 1st,0.0,0.0,7.892684554497656,-8.392270725196399,Vis,,
1161,vis_a293ce541e,6,0.532,0.582,-0.285,358.051,0.867,0.05,0.04999999999999993, 1st,1.0,1.0,7.892684554497656,-8.392270725196399,Vis,,
1162,vis_a293ce541e,7,0.132,0.132,-0.275,358.624,0.40700000000000003,0.0,0.0, 1st,0.0,0.0,-53.68007144228123,6.643350290823159,Vis,,
1163,vis_a293ce541e,8,0.332,0.307,-0.275,359.261,0.5820000000000001,-0.025,0.025000000000000022, 2nd,2.0,0.6425670976096947,-51.66303393876184,-3.285099538234895,Vis,,
1164,vis_a293ce541e,9,0.332,0.382,-0.273,356.188,0.655,0.05,0.04999999999999999, 1st,1.0,1.0,-51.66303393876184,-3.285099538234895,Vis,,
1165,vis_a293ce541e,1,0.132,0.032,-0.276,358.938,0.30800000000000005,-0.1,0.1, 2nd,2.0,0.6425670976096947,-53.68007144228123,6.643350290823159,Vis,,
1166,vis_a293ce541e,1,0.332,0.232,-0.273,359.23,0.505,-0.1,0.1, 2nd,2.0,0.6425670976096947,-51.66303393876184,-3.285099538234895,Vis,,
1167,vis_a293ce541e,1,0.132,0.107,-0.27,359.783,0.377,-0.025,0.02500000000000001, 2nd,2.0,0.6425670976096947,-53.68007144228123,6.643350290823159,Vis,,
1168,vis_a293ce541e,1,0.532,0.632,-0.271,358.336,0.903,0.1,0.09999999999999998, 1st,1.0,1.0,7.892684554497656,-8.392270725196399,Vis,,
1169,vis_a293ce541e,1,0.332,0.332,-0.269,358.926,0.601,0.0,0.0, 1st,0.0,0.0,-51.66303393876184,-3.285099538234895,Vis,,
1170,vis_a293ce541e,1,0.532,0.432,-0.269,359.587,0.7010000000000001,-0.1,0.10000000000000003, 2nd,2.0,0.6425670976096947,7.892684554497656,-8.392270725196399,Vis,,
1171,vis_a293ce541e,1,0.332,0.357,-0.27,359.585,0.627,0.025,0.024999999999999967, 1st,1.0,1.0,-51.66303393876184,-3.285099538234895,Vis,,
1172,vis_a293ce541e,1,0.132,0.182,-0.269,359.973,0.451,0.05,0.04999999999999999, 1st,1.0,1.0,-53.68007144228123,6.643350290823159,Vis,,
1173,vis_a293ce541e,1,0.132,0.082,-0.259,358.842,0.341,-0.05,0.05, 2nd,2.0,0.6425670976096947,-53.68007144228123,6.643350290823159,Vis,,
1174,vis_a293ce541e,1,0.132,0.232,-0.286,356.797,0.518,0.1,0.1, 1st,1.0,1.0,-53.68007144228123,6.643350290823159,Vis,,
1175,vis_a293ce541e,2,0.532,0.557,-0.28,358.514,0.8370000000000001,0.025,0.025000000000000022, 1st,1.0,1.0,7.892684554497656,-8.392270725196399,Vis,,
1176,vis_648e37a711,0,0.532,0.482,-0.243,2.926,0.725,-0.05,0.050000000000000044, 1st,2.0,0.6425670976096947,-8.890155192906903,-24.313390410940766,Vis,,
